nchar	israel	israeli	palestine	palestinian	arab	gaza	intifada	jewish	zionism	hamas	language	total	totalperchar	link
3322	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BA%D1%80%D0%B5%D1%82%D0%B0%D1%80%D0%B8%D0%B0%D1%82_%D0%9E%D0%9E%D0%9D
28028	50	50	4	4	34	12	0	25	0	7	10	186	0.00663622092193521	https://ru.wikipedia.org/wiki/%D0%94%D0%B2%D0%B0_%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B0_%D0%B4%D0%BB%D1%8F_%D0%B4%D0%B2%D1%83%D1%85_%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BE%D0%B2
9354	8	8	0	0	13	0	0	2	13	0	10	44	0.00470387000213812	https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B7%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F_%D0%93%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9_%D0%90%D1%81%D1%81%D0%B0%D0%BC%D0%B1%D0%BB%D0%B5%D0%B8_%D0%9E%D0%9E%D0%9D_3379
37888	22	22	1	1	24	0	0	86	73	0	10	229	0.00604413006756757	https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BE%D0%BD%D0%B8%D0%B7%D0%BC
64503	0	0	0	0	3	0	0	6	0	0	10	9	0.000139528394028185	https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D0%B8%D0%B7%D0%BC
12998	5	5	0	0	3	0	0	1	0	0	10	14	0.00107708878288968	https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B8%D1%81%D1%81%D0%B8%D1%8F_%D0%BF%D0%BE_%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D0%BC_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0_%D0%9E%D0%9E%D0%9D
12998	5	5	0	0	3	0	0	1	0	0	10	14	0.00107708878288968	https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BC%D0%B8%D1%81%D1%81%D0%B8%D1%8F_%D0%BF%D0%BE_%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D0%BC_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0_%D0%9E%D0%9E%D0%9D#Израиль
22888	35	35	0	0	2	7	0	1	0	5	10	85	0.00371373645578469	https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B2%D0%B5%D1%82_%D0%BF%D0%BE_%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D0%BC_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0_(%D0%9E%D0%9E%D0%9D)
22888	35	35	0	0	2	7	0	1	0	5	10	85	0.00371373645578469	https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B2%D0%B5%D1%82_%D0%BF%D0%BE_%D0%BF%D1%80%D0%B0%D0%B2%D0%B0%D0%BC_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0_(%D0%9E%D0%9E%D0%9D)#Израиль
3175	2	2	0	0	0	0	0	4	0	0	10	8	0.00251968503937008	https://ru.wikipedia.org/wiki/UN_Watch
24330	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D0%B6%D0%B4%D1%83%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BD%D1%8B%D0%B9_%D1%81%D1%83%D0%B4_%D0%9E%D0%9E%D0%9D
33675	80	80	0	0	22	3	0	9	0	3	10	197	0.00585003711952487	https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D0%BE-%D0%B8%D0%B7%D1%80%D0%B0%D0%B8%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B5_%D0%BE%D1%82%D0%BD%D0%BE%D1%88%D0%B5%D0%BD%D0%B8%D1%8F
4422	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%81%D1%82%D0%BE%D1%8F%D0%BD%D0%BD%D1%8B%D0%B5_%D1%87%D0%BB%D0%B5%D0%BD%D1%8B_%D0%A1%D0%BE%D0%B2%D0%B5%D1%82%D0%B0_%D0%91%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D0%B8_%D0%9E%D0%9E%D0%9D
13627	5	5	0	0	0	0	0	0	0	0	10	10	0.000733837234901299	https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D0%B2%D0%BE_%D0%B2%D0%B5%D1%82%D0%BE_%D0%B2_%D0%A1%D0%BE%D0%B2%D0%B5%D1%82%D0%B5_%D0%91%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D0%B8_%D0%9E%D0%9E%D0%9D
3758	4	4	0	0	2	0	0	0	0	2	10	12	0.00319318786588611	https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BB%D0%B5%D1%81%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B8%D0%B9_%D0%B8%D1%81%D0%BB%D0%B0%D0%BC%D1%81%D0%BA%D0%B8%D0%B9_%D0%B4%D0%B6%D0%B8%D1%85%D0%B0%D0%B4
3460	2	2	0	0	1	0	0	0	0	0	10	5	0.00144508670520231	https://ru.wikipedia.org/wiki/%D0%91%D1%80%D0%B8%D0%B3%D0%B0%D0%B4%D1%8B_%D0%BC%D1%83%D1%87%D0%B5%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2_%D0%B0%D0%BB%D1%8C-%D0%90%D0%BA%D1%81%D1%8B
4355	2	2	0	0	0	0	0	0	0	0	10	4	0.000918484500574053	https://ru.wikipedia.org/wiki/%D0%9D%D0%B5%D0%B3%D1%80%D0%BE%D0%BF%D0%BE%D0%BD%D1%82%D0%B5,_%D0%94%D0%B6%D0%BE%D0%BD
7717	20	20	0	0	7	0	0	4	1	0	10	52	0.00673836983283659	https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B7%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F_%D0%A1%D0%BE%D0%B2%D0%B5%D1%82%D0%B0_%D0%91%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D0%B8_%D0%9E%D0%9E%D0%9D_2334
145432	1	1	0	0	1	8	0	0	1	0	10	12	8.25127894823698e-05	https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D1%8F
43801	0	0	0	0	0	1	0	0	0	0	10	1	2.28305289833565e-05	https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B5%D0%B4%D0%B8%D0%BD%D1%91%D0%BD%D0%BD%D1%8B%D0%B5_%D0%A8%D1%82%D0%B0%D1%82%D1%8B_%D0%90%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B8
121414	0	0	0	0	1	2	0	0	0	0	10	3	2.47088474146309e-05	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BD%D0%B0%D0%B4%D0%B0
6343	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%9E%D1%80%D0%B3%D0%B0%D0%BD%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F_%D0%B0%D0%BC%D0%B5%D1%80%D0%B8%D0%BA%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D1%85_%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2
57526	0	0	0	0	1	0	0	0	2	0	10	3	5.21503320237806e-05	https://ru.wikipedia.org/wiki/%D0%AF%D0%BF%D0%BE%D0%BD%D0%B8%D1%8F
5822	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%93%D1%83%D1%82%D0%B5%D1%80%D1%80%D0%B8%D1%88,_%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B8%D1%83
109	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B5%D0%B3%D0%BE%D1%80%D0%B8%D1%8F:%D0%A0%D0%B5%D0%B7%D0%BD%D1%8F_%D0%B2_%D0%BE%D0%BA%D1%80%D0%B5%D1%81%D1%82%D0%BD%D0%BE%D1%81%D1%82%D1%8F%D1%85_%D1%81%D0%B5%D0%BA%D1%82%D0%BE%D1%80%D0%B0_%D0%93%D0%B0%D0%B7%D0%B0
2215	0	0	0	0	0	0	0	0	0	1	10	1	0.000451467268623025	https://ru.wikipedia.org/wiki/%D0%93%D1%80%D0%B8%D1%84%D1%84%D0%B8%D1%82%D1%81,_%D0%9C%D0%B0%D1%80%D1%82%D0%B8%D0%BD
11200	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%A3%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_%D0%B2%D0%B5%D1%80%D1%85%D0%BE%D0%B2%D0%BD%D0%BE%D0%B3%D0%BE_%D0%BA%D0%BE%D0%BC%D0%B8%D1%81%D1%81%D0%B0%D1%80%D0%B0_%D0%9E%D0%9E%D0%9D_%D0%BF%D0%BE_%D0%B4%D0%B5%D0%BB%D0%B0%D0%BC_%D0%B1%D0%B5%D0%B6%D0%B5%D0%BD%D1%86%D0%B5%D0%B2
10249	1	1	0	0	2	0	0	1	0	0	10	5	0.00048785247341204	https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%B6%D0%B5%D0%BD%D1%86%D1%8B
6393	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D0%BD%D0%B2%D0%B5%D0%BD%D1%86%D0%B8%D1%8F_%D0%BE_%D1%81%D1%82%D0%B0%D1%82%D1%83%D1%81%D0%B5_%D0%B1%D0%B5%D0%B6%D0%B5%D0%BD%D1%86%D0%B5%D0%B2
9477	1	1	0	0	0	0	0	0	0	0	10	2	0.000211037248074285	https://ru.wikipedia.org/wiki/%D0%90%D1%81%D1%81%D0%B8%D0%BC%D0%B8%D0%BB%D1%8F%D1%86%D0%B8%D1%8F_(%D1%81%D0%BE%D1%86%D0%B8%D0%BE%D0%BB%D0%BE%D0%B3%D0%B8%D1%8F)
3253	0	0	0	0	1	0	0	0	0	0	10	1	0.000307408545957578	https://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D1%82%D1%83%D1%80%D0%B0%D0%BB%D0%B8%D0%B7%D0%B0%D1%86%D0%B8%D1%8F
13745	10	10	3	3	7	5	0	0	0	12	10	50	0.00363768643142961	https://ru.wikipedia.org/wiki/%D0%91%D0%90%D0%9F%D0%9E%D0%A0#БАПОР_и_ХАМАС
7520	11	11	0	0	0	9	0	0	0	16	10	47	0.00625	https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D1%87%D0%B0%D1%81%D1%82%D0%BD%D0%BE%D1%81%D1%82%D1%8C_%D0%9E%D0%9E%D0%9D_%D0%BA_%D0%BD%D0%B0%D0%BF%D0%B0%D0%B4%D0%B5%D0%BD%D0%B8%D1%8E_%D0%A5%D0%90%D0%9C%D0%90%D0%A1%D0%B0_%D0%BD%D0%B0_%D0%98%D0%B7%D1%80%D0%B0%D0%B8%D0%BB%D1%8C
426	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%9E%D0%B3%D0%BD%D0%B5%D0%B2%D0%B0%D1%8F_%D0%BF%D0%BE%D0%B7%D0%B8%D1%86%D0%B8%D1%8F_(%D0%B2%D0%BE%D0%B5%D0%BD%D0%BD%D0%BE%D0%B5_%D0%B4%D0%B5%D0%BB%D0%BE)
8919	8	8	0	0	1	4	0	0	0	14	10	35	0.00392420674963561	https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%B7%D0%BD%D1%8F_%D0%B2_%D0%91%D0%B5%D1%8D%D1%80%D0%B8
9167	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%94%D0%B0%D1%82%D0%B0-%D1%86%D0%B5%D0%BD%D1%82%D1%80
6524	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B2%D0%B5%D1%80_(%D0%B0%D0%BF%D0%BF%D0%B0%D1%80%D0%B0%D1%82%D0%BD%D0%BE%D0%B5_%D0%BE%D0%B1%D0%B5%D1%81%D0%BF%D0%B5%D1%87%D0%B5%D0%BD%D0%B8%D0%B5)
6827	13	13	0	0	8	0	0	1	0	0	10	35	0.00512670279771496	https://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D1%8F_%D0%90%D0%B2%D1%80%D0%B0%D0%B0%D0%BC%D0%B0
8973	11	11	9	9	10	1	0	9	0	7	10	67	0.00746684497938259	https://ru.wikipedia.org/wiki/%D0%9E%D1%82_%D1%80%D0%B5%D0%BA%D0%B8_%D0%B4%D0%BE_%D0%BC%D0%BE%D1%80%D1%8F
2673	2	2	0	0	8	1	0	0	0	0	10	13	0.00486344930789375	https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D1%80%D1%82%D1%83%D0%BC%D1%81%D0%BA%D0%B0%D1%8F_%D1%80%D0%B5%D0%B7%D0%BE%D0%BB%D1%8E%D1%86%D0%B8%D1%8F
48090	13	13	3	3	33	0	0	5	0	0	10	70	0.00145560407569141	https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D1%80%D0%B8%D1%8F
22172	6	6	0	0	10	1	0	0	0	0	10	23	0.00103734439834025	https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%B2%D0%B0%D0%BD
52111	4	4	0	0	18	12	0	0	0	0	10	38	0.00072921264224444	https://ru.wikipedia.org/wiki/%D0%98%D1%80%D0%B0%D0%BD
18701	0	0	0	0	8	7	0	0	0	1	10	16	0.000855569220897278	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%82%D0%B0%D1%80
25782	0	0	0	0	5	0	0	0	0	0	10	5	0.000193933752230238	https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D1%80%D1%86%D0%B8%D1%8F
4957	2	2	0	0	5	0	0	0	0	0	10	9	0.00181561428283236	https://ru.wikipedia.org/wiki/%D0%91%D0%B8%D1%80%D0%B7%D0%B5%D0%B9%D1%82%D1%81%D0%BA%D0%B8%D0%B9_%D1%83%D0%BD%D0%B8%D0%B2%D0%B5%D1%80%D1%81%D0%B8%D1%82%D0%B5%D1%82
5057	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D0%B2%D1%8B%D0%B5
34265	0	0	0	0	1	0	0	3	0	0	10	4	0.000116737195388881	https://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D1%8C%D1%82%D1%80%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D1%8B%D0%B5
1793	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%90%D0%BD%D0%BD%D0%B5%D0%BA%D1%81%D0%B8%D1%8F
14921	0	0	0	0	0	0	0	7	0	0	10	7	0.000469137457274982	https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BF%D0%BE%D1%80%D1%82%D0%B0%D1%86%D0%B8%D1%8F
9081	19	19	0	0	7	4	0	5	0	0	10	54	0.00594648166501487	https://ru.wikipedia.org/wiki/%D0%A2%D1%85%D0%B8%D1%8F
19596	20	20	0	0	3	4	0	12	4	0	10	63	0.00321494182486222	https://ru.wikipedia.org/wiki/%D0%9B%D0%B8%D0%BA%D1%83%D0%B4
4836	8	8	0	0	11	0	0	1	0	0	10	28	0.00578990901571547	https://ru.wikipedia.org/wiki/%D0%9A%D1%8D%D0%BC%D0%BF-%D0%94%D1%8D%D0%B2%D0%B8%D0%B4%D1%81%D0%BA%D0%B8%D0%B5_%D1%81%D0%BE%D0%B3%D0%BB%D0%B0%D1%88%D0%B5%D0%BD%D0%B8%D1%8F
6791	7	7	0	0	4	0	0	3	0	0	10	21	0.00309232808128405	https://ru.wikipedia.org/wiki/%D0%9A%D0%BD%D0%B5%D1%81%D1%81%D0%B5%D1%82_11-%D0%B3%D0%BE_%D1%81%D0%BE%D0%B7%D1%8B%D0%B2%D0%B0
7593	3	3	0	0	1	1	0	0	0	0	10	8	0.0010536020018438	https://ru.wikipedia.org/wiki/%D0%A6%D0%BE%D0%BC%D0%B5%D1%82
1757	2	2	0	0	7	1	0	0	0	0	10	12	0.00682982356289129	https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%BB%D0%B5%D0%B4%D0%B5%D1%82
6624	5	5	0	0	5	0	0	5	1	0	10	21	0.00317028985507246	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%85_(%D0%BF%D0%BE%D0%BB%D0%B8%D1%82%D0%B8%D1%87%D0%B5%D1%81%D0%BA%D0%BE%D0%B5_%D0%B4%D0%B2%D0%B8%D0%B6%D0%B5%D0%BD%D0%B8%D0%B5)
16855	19	19	0	0	11	0	0	20	1	0	10	70	0.00415307030554731	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%85%D0%B0%D0%BD%D0%B5,_%D0%9C%D0%B5%D0%B8%D1%80
838	2	2	0	0	1	0	0	1	1	0	10	7	0.00835322195704057	https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%85%D0%B0%D0%BD%D0%B8%D0%B7%D0%BC
7818	5	5	1	1	7	0	0	5	0	2	10	26	0.00332565873624968	https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BD-%D0%93%D0%B2%D0%B8%D1%80,_%D0%98%D1%82%D0%B0%D0%BC%D0%B0%D1%80
1598	0	0	0	0	0	0	0	0	2	0	10	2	0.00125156445556946	https://ru.wikipedia.org/wiki/%D0%A5%D0%B0-%D0%A6%D0%B8%D0%B9%D0%BE%D0%BD%D1%83%D1%82_%D1%85%D0%B0-%D0%94%D0%B0%D1%82%D0%B8%D1%82
765	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D0%B5%D1%80%D1%81%D1%82%D0%B2%D0%BE_%D0%BD%D0%B0%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D0%BE%D0%B9_%D0%B1%D0%B5%D0%B7%D0%BE%D0%BF%D0%B0%D1%81%D0%BD%D0%BE%D1%81%D1%82%D0%B8_%D0%98%D0%B7%D1%80%D0%B0%D0%B8%D0%BB%D1%8F
4048	2	2	0	0	1	0	0	0	0	1	10	6	0.00148221343873518	https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B8%D0%B4%D1%86%D0%B0%D1%82%D1%8C_%D1%81%D0%B5%D0%B4%D1%8C%D0%BC%D0%BE%D0%B5_%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE_%D0%98%D0%B7%D1%80%D0%B0%D0%B8%D0%BB%D1%8F
2488	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%AD%D0%BC%D0%B8%D0%B3%D1%80%D0%B0%D1%86%D0%B8%D1%8F
1301	1	1	0	0	0	0	0	7	0	0	10	9	0.00691775557263643	https://ru.wikipedia.org/wiki/%D0%98%D1%88%D1%83%D0%B2
57849	0	0	0	0	1	0	0	0	0	0	10	1	1.72863835157047e-05	https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B5%D1%80%D1%82%D0%BD%D0%B0%D1%8F_%D0%BA%D0%B0%D0%B7%D0%BD%D1%8C
2786	2	2	0	0	0	0	0	0	0	0	10	4	0.00143575017946877	https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D1%80%D1%85%D0%BE%D0%B2%D0%BD%D1%8B%D0%B9_%D1%81%D1%83%D0%B4_%D0%98%D0%B7%D1%80%D0%B0%D0%B8%D0%BB%D1%8F
4962	3	3	0	0	0	0	0	11	0	0	10	17	0.00342603788794841	https://ru.wikipedia.org/wiki/%D0%95%D0%B2%D1%80%D0%B5%D0%B9%D1%81%D0%BA%D0%B8%D0%B9_%D0%B4%D0%BE%D0%BC
28028	50	50	4	4	34	12	0	25	0	7	10	186	0.00663622092193521	https://ru.wikipedia.org/wiki/%D0%94%D0%B2%D0%B0_%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%B0_%D0%B4%D0%BB%D1%8F_%D0%B4%D0%B2%D1%83%D1%85_%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BE%D0%B2#Препятствия_и_противоречия
1580	8	8	0	0	2	0	0	7	0	0	10	25	0.0158227848101266	https://ru.wikipedia.org/wiki/%D0%95%D0%B2%D1%80%D0%B5%D0%B8_%D0%B2_%D0%98%D0%B7%D1%80%D0%B0%D0%B8%D0%BB%D0%B5
36655	0	0	0	0	0	4	0	0	0	0	10	4	0.000109125630882554	https://ru.wikipedia.org/wiki/%D0%95%D0%B2%D1%80%D0%BE%D1%81%D0%BE%D1%8E%D0%B7
43802	0	0	0	0	0	1	0	0	0	0	10	1	2.28300077622026e-05	https://ru.wikipedia.org/wiki/%D0%A1%D0%A8%D0%90
1333	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D0%BC%D0%B8%D0%BB%D0%B8%D1%82%D0%B0%D1%80%D0%B8%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%BD%D0%B0%D1%8F_%D0%B7%D0%BE%D0%BD%D0%B0
5773	24	24	0	0	1	3	0	6	0	0	10	58	0.0100467694439633	https://ru.wikipedia.org/wiki/%D0%9E%D0%B4%D0%BD%D0%BE_%D0%B3%D0%BE%D1%81%D1%83%D0%B4%D0%B0%D1%80%D1%81%D1%82%D0%B2%D0%BE_%D0%B4%D0%BB%D1%8F_%D0%B4%D0%B2%D1%83%D1%85_%D0%BD%D0%B0%D1%80%D0%BE%D0%B4%D0%BE%D0%B2
683	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F:%D0%98%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D0%BA%D0%B8_%D0%BA%D0%BD%D0%B8%D0%B3/9781527574656
4437	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/Doi
1940	3	3	0	0	0	0	0	0	0	0	10	6	0.00309278350515464	https://ru.wikipedia.org/wiki/Newsru.co.il
683	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F:%D0%98%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D0%BA%D0%B8_%D0%BA%D0%BD%D0%B8%D0%B3/9789659310975
1661	4	4	0	0	0	0	0	0	0	0	10	8	0.00481637567730283	https://ru.wikipedia.org/wiki/%D0%94%D0%B5%D1%82%D0%B0%D0%BB%D0%B8_(%D0%BD%D0%BE%D0%B2%D0%BE%D1%81%D1%82%D0%BD%D0%BE%D0%B9_%D1%81%D0%B0%D0%B9%D1%82)
16753	0	0	0	0	2	0	0	0	0	0	10	2	0.000119381603294932	https://ru.wikipedia.org/wiki/%D0%91%D0%B8-%D0%B1%D0%B8-%D1%81%D0%B8
14015	5	5	0	0	17	0	0	0	0	0	10	27	0.00192650731359258	https://ru.wikipedia.org/wiki/%D0%90%D0%BB%D1%8C-%D0%94%D0%B6%D0%B0%D0%B7%D0%B8%D1%80%D0%B0
30540	2	2	0	0	0	0	0	0	0	0	10	4	0.000130975769482646	https://ru.wikipedia.org/wiki/%D0%9C%D0%B8%D0%BD%D0%B8%D1%81%D1%82%D0%B5%D1%80%D1%81%D1%82%D0%B2%D0%BE_%D0%B8%D0%BD%D0%BE%D1%81%D1%82%D1%80%D0%B0%D0%BD%D0%BD%D1%8B%D1%85_%D0%B4%D0%B5%D0%BB_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B9%D1%81%D0%BA%D0%BE%D0%B9_%D0%A4%D0%B5%D0%B4%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D0%B8
683	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F:%D0%98%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D0%BA%D0%B8_%D0%BA%D0%BD%D0%B8%D0%B3/9789053569108
683	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F:%D0%98%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D0%BA%D0%B8_%D0%BA%D0%BD%D0%B8%D0%B3/9780874519624
17416	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/Wayback_Machine
9830	27	27	0	0	1	0	0	3	0	0	10	58	0.00590030518819939	https://ru.wikipedia.org/wiki/%D0%98%D0%B7%D1%80%D0%B0%D0%B8%D0%BB%D1%8C%D1%81%D0%BA%D0%B8%D0%B9_%D0%B8%D0%BD%D1%81%D1%82%D0%B8%D1%82%D1%83%D1%82_%D0%B4%D0%B5%D0%BC%D0%BE%D0%BA%D1%80%D0%B0%D1%82%D0%B8%D0%B8
683	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F:%D0%98%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D0%BA%D0%B8_%D0%BA%D0%BD%D0%B8%D0%B3/9785995301240
683	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F:%D0%98%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D0%BA%D0%B8_%D0%BA%D0%BD%D0%B8%D0%B3/9785995301462
683	0	0	0	0	0	0	0	0	0	0	10	0	0	https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D1%83%D0%B6%D0%B5%D0%B1%D0%BD%D0%B0%D1%8F:%D0%98%D1%81%D1%82%D0%BE%D1%87%D0%BD%D0%B8%D0%BA%D0%B8_%D0%BA%D0%BD%D0%B8%D0%B3/9785995301479
2190	2	2	0	0	1	0	0	0	0	0	10	5	0.00228310502283105	https://ru.wikipedia.org/wiki/%D0%97%D0%B2%D1%8F%D0%B3%D0%B5%D0%BB%D1%8C%D1%81%D0%BA%D0%B0%D1%8F,_%D0%98%D1%80%D0%B8%D0%BD%D0%B0_%D0%94%D0%BE%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0
